latitude,longitude,alt,lat_accuracy,lon_accuracy,alt_accuracy,undulation,sat_used,timestamp
47.986884,-81.848456,362.52301,0.957,0.957,1.738,-38.016998,18,2835800109
47.986884,-81.848456,362.51001,0.957,0.957,1.736,-38.015991,18,2836200109
47.986884,-81.848456,362.506012,0.957,0.957,1.734,-38.015991,18,2836400109
47.986884,-81.848456,362.502014,0.956,0.956,1.732,-38.016998,18,2836600109
47.986884,-81.848457,362.457031,0.955,0.955,1.727,-38.017029,18,2837200109
47.986884,-81.848457,362.447021,0.955,0.955,1.725,-38.016998,18,2837400109
47.986885,-81.848457,362.43103,0.955,0.955,1.723,-38.016022,18,2837600109
47.986885,-81.848457,362.427032,0.955,0.955,1.719,-38.017029,18,2838000109
47.986885,-81.848457,362.392029,0.954,0.954,1.717,-38.016998,18,2838200109
47.986885,-81.848457,362.326019,0.954,0.954,1.712,-38.016998,18,2838800109
47.986885,-81.848457,362.303009,0.954,0.954,1.71,-38.016998,18,2839000109
47.986885,-81.848457,362.289032,0.954,0.954,1.709,-38.016022,18,2839200109
47.986885,-81.848457,362.243011,0.953,0.953,1.706,-38.015991,18,2839600109
47.986885,-81.848458,362.23703,0.953,0.953,1.704,-38.016022,18,2839800109
47.986886,-81.848458,362.231018,0.952,0.952,1.703,-38.016998,18,2840000109
47.986886,-81.848458,362.174011,0.952,0.952,1.7,-38.016998,18,2840400109
47.986886,-81.848458,362.150024,0.951,0.951,1.698,-38.016998,18,2840600109
47.986886,-81.848458,362.14502,0.951,0.951,1.696,-38.016998,18,2840800109
47.986886,-81.848458,362.072021,0.95,0.95,1.693,-38.016998,18,2841200109
47.986886,-81.848458,362.054016,0.95,0.95,1.692,-38.015991,18,2841400109
47.986886,-81.848458,362.012024,0.95,0.95,1.691,-38.016998,18,2841600109
47.986886,-81.848457,361.903015,0.948,0.948,1.686,-38.016998,18,2842200109
47.986886,-81.848457,361.890015,0.947,0.947,1.685,-38.015991,18,2842400109
47.986886,-81.848457,361.872009,0.945,0.945,1.68,-38.015991,18,2843000109
47.986886,-81.848458,361.868011,0.945,0.945,1.679,-38.016998,18,2843200109
47.986886,-81.848458,361.868011,0.944,0.944,1.678,-38.015991,18,2843400109
47.986887,-81.848458,361.861023,0.944,0.944,1.676,-38.016998,18,2843800109
47.986887,-81.848458,361.878021,0.944,0.944,1.675,-38.015991,18,2844000109
47.986887,-81.848458,361.89801,0.944,0.944,1.676,-38.016998,18,2844200109
47.986887,-81.848458,361.948029,0.943,0.943,1.678,-38.016998,18,2844600109
47.986887,-81.848458,361.952026,0.943,0.943,1.68,-38.016998,18,2844800109
47.986887,-81.848458,361.942017,0.943,0.943,1.681,-38.015991,18,2845000109
47.986887,-81.848457,361.922028,0.943,0.943,1.684,-38.016998,18,2845400109
47.986887,-81.848457,361.938019,0.943,0.943,1.685,-38.016998,18,2845600109
47.986887,-81.848457,361.939026,0.942,0.942,1.686,-38.016022,18,2845800109
47.986887,-81.848457,361.927002,0.942,0.942,1.691,-38.015991,18,2846200109
47.986887,-81.848457,361.913025,0.942,0.942,1.69,-38.016998,18,2846400109
47.986887,-81.848457,361.923004,0.942,0.942,1.69,-38.016998,18,2846600109
47.986887,-81.848457,362.001007,0.942,0.942,1.69,-38.016998,18,2847000109
47.986887,-81.848457,362.031006,0.943,0.943,1.691,-38.016998,18,2847200109
47.986887,-81.848457,362.053009,0.943,0.943,1.691,-38.016998,18,2847400109
47.986887,-81.848457,362.078003,0.943,0.943,1.689,-38.016998,18,2847800109
47.986887,-81.848457,362.097015,0.943,0.943,1.688,-38.015991,18,2848000109
47.986887,-81.848457,362.103027,0.942,0.942,1.686,-38.016998,18,2848200109
47.986887,-81.848457,362.107025,0.942,0.942,1.685,-38.016998,18,2848400109
47.986887,-81.848457,362.100006,0.942,0.942,1.682,-38.016998,18,2848800109
47.986888,-81.848457,362.090027,0.942,0.942,1.68,-38.016998,18,2849000109
47.986887,-81.848456,362.093018,0.942,0.942,1.68,-38.016998,18,2849200109
47.986888,-81.848456,362.062012,0.943,0.943,1.679,-38.016998,18,2849600109
47.986888,-81.848457,362.057007,0.943,0.943,1.679,-38.016998,18,2849800109
47.986887,-81.848457,362.031006,0.944,0.944,1.679,-38.016998,18,2850000109
47.986888,-81.848456,361.97702,0.944,0.944,1.677,-38.016998,18,2850400109
47.986888,-81.848457,361.969025,0.943,0.943,1.677,-38.016998,18,2850600109
47.986888,-81.848457,361.970032,0.943,0.943,1.676,-38.017029,18,2850800109
47.986888,-81.848457,361.959015,0.943,0.943,1.67,-38.015991,18,2851200109
47.986888,-81.848457,361.960022,0.943,0.943,1.67,-38.016998,18,2851400109
47.986888,-81.848457,361.956024,0.943,0.943,1.669,-38.016022,18,2851600109
47.986888,-81.848457,361.97403,0.943,0.943,1.667,-38.016022,18,2851800109
47.986888,-81.848457,361.94101,0.943,0.943,1.663,-38.016998,18,2852200109
47.986888,-81.848457,361.940002,0.943,0.943,1.66,-38.016998,18,2852400109
47.986888,-81.848457,361.91803,0.941,0.941,1.649,-38.016022,18,2852800109
47.986888,-81.848457,361.916016,0.941,0.941,1.646,-38.015991,18,2853000109
47.986888,-81.848457,361.897003,0.94,0.94,1.643,-38.016998,18,2853200109
47.986888,-81.848457,361.89801,0.939,0.939,1.635,-38.016998,18,2853600109
47.986888,-81.848457,361.877014,0.939,0.939,1.633,-38.016998,18,2853800109
47.986888,-81.848457,361.877014,0.938,0.938,1.632,-38.016998,18,2854000109
47.986888,-81.848458,361.861023,0.938,0.938,1.631,-38.016998,18,2854200109
47.986888,-81.848458,361.825012,0.937,0.937,1.627,-38.015991,18,2854600109
47.986888,-81.848458,361.824005,0.937,0.937,1.626,-38.015991,18,2854800109
47.986888,-81.848458,361.789032,0.937,0.937,1.624,-38.017029,18,2855000109
47.986888,-81.848458,361.774017,0.937,0.937,1.623,-38.016998,18,2855200109
47.986888,-81.848458,361.741028,0.937,0.937,1.621,-38.016998,18,2855400109
47.986888,-81.848458,361.723022,0.936,0.936,1.619,-38.016998,18,2855600109
47.986888,-81.848458,361.72702,0.936,0.936,1.617,-38.016998,18,2855800109
47.986888,-81.848458,361.715027,0.936,0.936,1.614,-38.016998,18,2856200109
47.986888,-81.848457,361.688019,0.936,0.936,1.612,-38.016998,18,2856400109
47.986888,-81.848457,361.669006,0.935,0.935,1.606,-38.016998,18,2856600109
47.986888,-81.848458,361.630005,0.936,0.936,1.597,-38.016998,18,2857000109
47.986888,-81.848458,361.626007,0.937,0.937,1.595,-38.016998,18,2857200109
47.986888,-81.848458,361.605011,0.937,0.937,1.593,-38.015991,18,2857400109
47.986888,-81.848458,361.542023,0.939,0.939,1.587,-38.016022,18,2858000109
47.986888,-81.848458,361.545013,0.939,0.939,1.585,-38.015991,18,2858200109
47.986888,-81.848459,361.498016,0.94,0.94,1.58,-38.016998,18,2858600109
47.986888,-81.848459,361.478027,0.94,0.94,1.578,-38.016998,18,2858800109
47.986888,-81.848459,361.456024,0.941,0.941,1.577,-38.016998,18,2859000109
47.986888,-81.848459,361.393005,0.942,0.942,1.575,-38.016998,18,2859400109
47.986888,-81.848459,361.357025,0.943,0.943,1.575,-38.016998,18,2859600109
47.986888,-81.848459,361.323029,0.943,0.943,1.575,-38.016022,18,2859800109
47.986888,-81.848459,361.302002,0.944,0.944,1.572,-38.016998,18,2860000109
47.986887,-81.848459,361.219025,0.945,0.945,1.566,-38.016022,18,2860400109
47.986887,-81.848459,361.196014,0.946,0.946,1.562,-38.016998,18,2860600109
47.986887,-81.848459,361.155029,0.947,0.947,1.559,-38.017029,18,2860800109
47.986887,-81.848458,361.087006,0.947,0.947,1.553,-38.015991,18,2861200109
47.986887,-81.848458,361.028015,0.948,0.948,1.55,-38.016998,18,2861400109
47.986887,-81.848458,361.021027,0.948,0.948,1.55,-38.016998,18,2861600109
47.986887,-81.848458,360.970032,0.949,0.949,1.55,-38.016022,18,2862000109
47.986887,-81.848458,360.955017,0.949,0.949,1.55,-38.016998,18,2862200109
47.986887,-81.848458,360.938019,0.949,0.949,1.55,-38.016998,18,2862400109
47.986886,-81.848457,360.856018,0.949,0.949,1.547,-38.016998,18,2863200109
47.986886,-81.848457,360.82901,0.949,0.949,1.54,-38.016998,18,2863600109
47.986886,-81.848457,360.82901,0.949,0.949,1.537,-38.016998,18,2863800109
47.986886,-81.848457,360.80603,0.948,0.948,1.533,-38.016022,18,2864000109
47.986886,-81.848457,360.742004,0.948,0.948,1.527,-38.015991,18,2864400109
47.986886,-81.848457,360.712006,0.949,0.949,1.525,-38.016998,18,2864600109
47.986886,-81.848457,360.675018,0.949,0.949,1.522,-38.016998,18,2864800109
47.986886,-81.848457,360.640015,0.95,0.95,1.519,-38.016998,18,2865200109
47.986886,-81.848457,360.596008,0.949,0.949,1.517,-38.016998,18,2865400109
47.986886,-81.848456,360.553009,0.949,0.949,1.517,-38.016998,18,2865600109
47.986886,-81.848456,360.515015,0.948,0.948,1.515,-38.016998,18,2866000109
47.986886,-81.848456,360.479004,0.948,0.948,1.517,-38.016998,18,2866200109
47.986886,-81.848456,360.460022,0.949,0.949,1.519,-38.016022,18,2866400109
47.986886,-81.848457,360.410004,0.948,0.948,1.521,-38.015991,18,2866800109
47.986886,-81.848457,360.380005,0.948,0.948,1.521,-38.015991,18,2867000109
47.986886,-81.848457,360.356018,0.948,0.948,1.52,-38.016998,18,2867200109
47.986886,-81.848457,360.331024,0.947,0.947,1.52,-38.016998,18,2867400109
47.986886,-81.848457,360.281006,0.947,0.947,1.52,-38.015991,18,2867800109
47.986886,-81.848457,360.279022,0.946,0.946,1.52,-38.016998,18,2868000109
47.986886,-81.848457,360.239014,0.946,0.946,1.52,-38.016998,18,2868400109
47.986886,-81.848456,360.211029,0.946,0.946,1.52,-38.017029,18,2868600109
47.986886,-81.848456,360.170013,0.945,0.945,1.519,-38.016998,18,2868800109
47.986886,-81.848456,360.151031,0.945,0.945,1.519,-38.017029,18,2869000109
47.986886,-81.848456,360.080017,0.944,0.944,1.518,-38.016998,18,2869400109
47.986886,-81.848456,360.036011,0.943,0.943,1.517,-38.016998,18,2869600109
47.986886,-81.848456,360.001007,0.942,0.942,1.517,-38.016998,18,2869800109
47.986886,-81.848456,359.965027,0.941,0.941,1.516,-38.016998,18,2870200109
47.986887,-81.848456,359.924011,0.941,0.941,1.516,-38.015991,18,2870400109
47.986887,-81.848456,359.896027,0.941,0.941,1.516,-38.016998,18,2870600109
47.986886,-81.848456,359.855011,0.94,0.94,1.516,-38.016998,18,2871000109
47.986886,-81.848456,359.848022,0.94,0.94,1.516,-38.016022,18,2871200109
47.986886,-81.848456,359.824005,0.94,0.94,1.516,-38.016998,18,2871400109
47.986887,-81.848456,359.790009,0.94,0.94,1.517,-38.016998,18,2871800109
47.986887,-81.848456,359.792023,0.939,0.939,1.516,-38.016998,18,2872000109
47.986887,-81.848456,359.785004,0.938,0.938,1.516,-38.015991,18,2872200109
47.986887,-81.848456,359.731018,0.936,0.936,1.516,-38.016998,18,2872800109
47.986887,-81.848456,359.718018,0.936,0.936,1.516,-38.016998,18,2873000109
47.986887,-81.848455,359.664032,0.936,0.936,1.516,-38.017029,18,2873400109
47.986887,-81.848455,359.642029,0.936,0.936,1.516,-38.016998,18,2873600109
47.986887,-81.848456,359.623016,0.936,0.936,1.517,-38.016998,18,2873800109
47.986887,-81.848456,359.603027,0.936,0.936,1.517,-38.016998,18,2874000109
47.986887,-81.848456,359.577026,0.936,0.936,1.518,-38.016998,18,2874400109
47.986887,-81.848456,359.55603,0.936,0.936,1.519,-38.016022,18,2874600109
47.986887,-81.848456,359.561005,0.936,0.936,1.519,-38.016998,18,2874800109
47.986887,-81.848456,359.509003,0.937,0.937,1.52,-38.016998,18,2875200109
47.986887,-81.848456,359.508026,0.937,0.937,1.521,-38.016998,18,2875400109
47.986887,-81.848455,359.502014,0.938,0.938,1.521,-38.015991,18,2875600109
47.986887,-81.848455,359.466003,0.938,0.938,1.523,-38.016998,18,2876200109
47.986887,-81.848455,359.470032,0.939,0.939,1.523,-38.017029,18,2876400109
47.986887,-81.848455,359.462006,0.94,0.94,1.524,-38.016998,18,2876800109
47.986887,-81.848455,359.457031,0.941,0.941,1.525,-38.017029,18,2877000109
47.986887,-81.848454,359.446014,0.941,0.941,1.525,-38.015991,18,2877200109
47.986887,-81.848454,359.412018,0.943,0.943,1.527,-38.016998,18,2877800109
47.986887,-81.848454,359.39801,0.943,0.943,1.527,-38.016998,18,2878000109
47.986887,-81.848454,359.400024,0.943,0.943,1.527,-38.016998,18,2878200109
47.986887,-81.848453,359.363007,0.944,0.944,1.528,-38.016998,18,2878600109
47.986887,-81.848453,359.345032,0.944,0.944,1.529,-38.017029,18,2878800109
47.986887,-81.848453,359.328003,0.945,0.945,1.529,-38.016998,18,2879000109
47.986887,-81.848453,359.308014,0.946,0.946,1.53,-38.016998,18,2879400109
47.986887,-81.848452,359.301025,0.946,0.946,1.53,-38.016998,18,2879600109
47.986887,-81.848452,359.287018,0.947,0.947,1.531,-38.015991,18,2879800109
47.986887,-81.848452,359.292023,0.947,0.947,1.531,-38.016998,18,2880200109
47.986887,-81.848452,359.287018,0.948,0.948,1.532,-38.016998,18,2880400109
47.986887,-81.848452,359.268005,0.948,0.948,1.532,-38.015991,18,2880600109
47.986883,-81.848455,358.996002,0.969,0.969,1.56,-38.016998,18,2881000109
47.986874,-81.848467,359.573029,1.026,1.026,1.6,-38.016998,18,2881200109
47.986869,-81.848481,360.994019,1.088,1.088,1.664,-38.016998,18,2881400109
47.986843,-81.848521,353.928009,1.259,1.259,1.977,-38.015991,16,2881800109
47.986847,-81.848538,336.832031,1.34,1.34,2.302,-38.017029,14,2882000109
47.986842,-81.848544,313.943024,1.433,1.433,2.723,-38.016998,14,2882200109
47.98685,-81.848536,258.541016,1.686,1.686,3.568,-38.016006,0,2882640490
47.986844,-81.848525,229.629013,1.804,1.804,3.945,-38.016006,0,2882845406
47.986832,-81.848528,198.216003,1.914,1.914,4.291,-38.015991,0,2883040581
47.986773,-81.848624,98.252007,2.675,2.675,5.934,-38.017002,0,2883640480
47.986773,-81.848624,98.252007,3.107,3.107,6.626,-38.017002,0,2883840491
47.986773,-81.848624,98.252007,4.296,4.296,7.66,-38.017002,0,2884040516
47.986773,-81.848624,98.252007,6.202,6.202,9.053,-38.017002,0,2884240489
47.986773,-81.848624,98.252007,8.637,8.637,10.780001,-38.017002,0,2884440489
47.987258,-81.848805,284.848999,18.893002,18.893002,28.551001,-38.016983,5,2884640489
47.987328,-81.849216,580.720032,27.960001,27.960001,45.373001,-38.017029,7,2885040518
47.987432,-81.849332,672.633057,28.760002,28.760002,49.239002,-38.016052,0,2885240490
47.987537,-81.849449,764.547058,31.117001,31.117001,54.021004,-38.017029,0,2885440490
47.987641,-81.849565,856.46106,35.801003,35.801003,59.820004,-38.017029,0,2885640490
47.987813,-81.849832,1121.30603,39.083,39.083,70.402,-38.015991,8,2886040517
47.987946,-81.849998,1246.404053,41.285004,41.285004,76.205002,-38.016968,9,2886240490
47.988054,-81.850092,1371.13208,42.284,42.284,79.185005,-38.016968,10,2886445405
47.988245,-81.850365,1638.706055,45.512001,45.512001,87.719002,-38.015991,10,2886845405
47.988358,-81.850479,1741.416138,43.912003,43.912003,86.772003,-38.01709,7,2887040492
47.988444,-81.85059,1870.460083,44.311001,44.311001,88.797005,-38.016968,10,2887240490
47.988617,-81.850827,2103.558105,43.100002,43.100002,89.473007,-38.01709,11,2887645405
47.988759,-81.85098,2203.687012,42.032001,42.032001,89.859001,-38.016846,7,2887840489
47.988845,-81.851034,2293.778076,39.448002,39.448002,87.580002,-38.01709,7,2888045491
47.989024,-81.851225,2472.712158,34.860001,34.860001,84.824005,-38.01709,7,2888400109
47.989101,-81.851297,2556.054199,33.009003,33.009003,83.425003,-38.016113,7,2888600109
47.989166,-81.851375,2639.201172,31.116001,31.116001,81.070007,-38.01709,8,2888800109
47.989267,-81.851434,2721.589111,29.347002,29.347002,80.763,-38.01709,8,2889000109
47.989362,-81.851558,2802.794189,28.321001,28.321001,80.540001,-38.016113,8,2889200109
47.989441,-81.851618,2880.861084,26.676001,26.676001,79.679001,-38.016846,8,2889400109
47.989532,-81.851731,2960.131104,25.859001,25.859001,80.549004,-38.016846,8,2889600109
47.989772,-81.851979,3186.687256,22.732,22.732,79.873001,-38.01709,8,2890200109
47.989841,-81.852056,3253.625244,20.892,20.892,74.984001,-38.01709,10,2890400109
47.9899,-81.852166,3338.464111,20.177,20.177,74.054001,-38.016846,10,2890600109
47.990002,-81.852338,3496.711182,18.521002,18.521002,72.157005,-38.016113,10,2891000109
47.990045,-81.852457,3599.644287,18.398001,18.398001,73.840004,-38.016113,10,2891200109
47.990106,-81.852867,4025.059082,15.611001,15.611001,69.629005,-38.016846,12,2892000109
47.990091,-81.852919,4122.550293,14.634001,14.634001,67.039001,-38.016113,9,2892200109
47.990169,-81.853037,4254.057129,12.588,12.588,60.424004,-38.016113,8,2892600109
47.990204,-81.853106,4326.469238,12.013,12.013,58.164001,-38.016113,8,2892800109
47.990202,-81.853163,4412.961426,11.448001,11.448001,56.398003,-38.01709,9,2893000109
47.990208,-81.85337,4696.682129,12.017,12.017,54.029003,-38.016113,14,2893400109
47.990244,-81.85347,4774.481445,11.229,11.229,51.331001,-38.016113,9,2893600109
47.9903,-81.853598,4866.995117,10.926001,10.926001,49.244003,-38.01709,10,2893800109
47.990355,-81.853755,5036.349121,9.878,9.878,42.116001,-38.01709,9,2894200109
47.990384,-81.853858,5123.92334,9.244,9.244,38.337002,-38.016113,12,2894400109
47.990437,-81.853919,5187.434082,8.453,8.453,34.878002,-38.015625,13,2894600109
47.990443,-81.854011,5312.956055,8.256001,8.256001,28.994001,-38.016602,14,2894800109
47.99052,-81.854143,5431.510254,6.707,6.707,22.598001,-38.01709,13,2895200109
47.99057,-81.854227,5484.782227,5.868001,5.868001,19.963001,-38.016113,15,2895400109
47.990638,-81.854358,5630.9375,5.398,5.398,14.502001,-38.016113,14,2895800109
47.990681,-81.854421,5677.78125,4.82,4.82,12.882001,-38.016113,13,2896000109
47.990728,-81.854486,5725.343262,4.501,4.501,11.865001,-38.016113,11,2896200109
47.990774,-81.854556,5773.682129,4.784,4.784,10.996,-38.015625,12,2896400109
47.990826,-81.854616,5822.914062,4.456,4.456,10.003,-38.015625,15,2896600109
47.990878,-81.85468,5871.818359,4.143,4.143,9.034,-38.016113,16,2896800109
47.990926,-81.854745,5919.748047,3.823,3.823,8.054001,-38.016602,17,2897000109
47.991019,-81.854868,6010.121094,3.158,3.158,6.352,-38.015625,16,2897400109
47.99106,-81.854925,6052.837402,2.86,2.86,5.59,-38.016113,15,2897600109
47.991103,-81.854983,6094.799316,2.599,2.599,5.005,-38.016113,16,2897800109
47.991195,-81.855089,6175.178223,2.224,2.224,4.286,-38.016113,16,2898200109
47.991239,-81.855143,6214.383301,2.016,2.016,3.834,-38.01709,18,2898400109
47.991284,-81.8552,6252.837402,1.842,1.842,3.456,-38.016113,18,2898600109
47.991367,-81.855312,6327.731445,1.55,1.55,2.863,-38.016113,18,2899000109
47.991408,-81.855369,6364.138184,1.494,1.494,2.764,-38.016113,17,2899200109
47.991451,-81.855422,6399.802246,1.482,1.482,2.728,-38.016113,17,2899400109
47.991491,-81.855475,6434.907227,1.466,1.466,2.676,-38.01709,17,2899600109
47.991572,-81.855579,6503.609375,1.423,1.423,2.591,-38.016113,18,2900000109
47.991612,-81.855629,6537.096191,1.402,1.402,2.561,-38.016113,18,2900200109
47.991651,-81.855679,6570.110352,1.381,1.381,2.535,-38.01709,18,2900400109
47.991738,-81.855777,6635.79834,1.34,1.34,2.456,-38.016113,18,2900800109
47.991783,-81.855825,6668.539551,1.311,1.311,2.389,-38.016113,18,2901000109
47.991824,-81.855875,6699.967285,1.294,1.294,2.34,-38.016113,18,2901200109
47.991903,-81.855974,6760.932129,1.271,1.271,2.273,-38.016602,17,2901600109
47.991943,-81.856024,6790.650391,1.262,1.262,2.243,-38.016113,17,2901800109
47.991983,-81.856074,6819.890137,1.254,1.254,2.218,-38.015625,17,2902000109
47.992063,-81.856174,6876.51123,1.241,1.241,2.177,-38.01709,18,2902400109
47.992102,-81.856224,6904.037109,1.235,1.235,2.159,-38.015625,18,2902600109
47.992141,-81.856274,6931.168457,1.23,1.23,2.145,-38.01709,18,2902800109
47.992219,-81.856374,6984.138184,1.211,1.211,2.117,-38.01709,18,2903200109
47.992257,-81.856423,7009.857422,1.202,1.202,2.105,-38.016113,18,2903400109
47.992296,-81.856472,7035.233398,1.193,1.193,2.093,-38.01709,18,2903600109
47.992373,-81.85657,7084.834473,1.174,1.174,2.063,-38.016113,18,2904000109
47.992412,-81.856619,7108.9375,1.168,1.168,2.052,-38.016113,18,2904200109
47.992451,-81.856667,7132.649414,1.163,1.163,2.041,-38.016113,18,2904400109
47.992527,-81.856762,7178.786133,1.149,1.149,2.014,-38.015625,18,2904800109
47.992564,-81.85681,7201.150391,1.144,1.144,2.003,-38.016113,18,2905000109
47.992601,-81.856857,7223.036133,1.138,1.138,1.994,-38.016602,18,2905200109
47.992675,-81.856952,7265.398438,1.132,1.132,1.98,-38.016113,18,2905600109
47.992711,-81.856999,7285.824219,1.129,1.129,1.975,-38.016113,18,2905800109
47.992748,-81.857046,7305.885254,1.127,1.127,1.971,-38.016113,18,2906000109
47.992785,-81.857093,7325.612305,1.127,1.127,1.967,-38.016113,17,2906200109
47.992857,-81.857186,7363.807129,1.128,1.128,1.962,-38.015625,17,2906600109
47.992894,-81.857233,7382.219238,1.128,1.128,1.959,-38.016113,17,2906800109
47.99293,-81.857279,7400.217285,1.13,1.13,1.958,-38.016113,17,2907000109
47.993002,-81.857371,7435.010254,1.134,1.134,1.956,-38.01709,17,2907400109
47.993038,-81.857417,7451.765137,1.136,1.136,1.955,-38.015625,17,2907600109
47.993074,-81.857462,7468.076172,1.138,1.138,1.955,-38.015625,17,2907800109
47.993146,-81.857553,7499.500488,1.141,1.141,1.958,-38.016113,17,2908200109
47.993182,-81.857598,7514.633301,1.14,1.14,1.958,-38.01709,17,2908400109
47.993218,-81.857643,7529.392578,1.137,1.137,1.959,-38.016113,17,2908600109
47.99329,-81.857733,7557.733398,1.132,1.132,1.966,-38.016113,18,2909000109
47.993325,-81.857777,7571.305176,1.13,1.13,1.975,-38.015625,18,2909200109
47.993361,-81.857822,7584.436523,1.128,1.128,1.989,-38.016113,18,2909400109
47.993396,-81.857866,7597.122559,1.126,1.126,2.0,-38.016113,18,2909600109
47.993467,-81.857954,7621.306152,1.118,1.118,1.998,-38.016602,18,2910000109
47.993502,-81.857998,7632.755371,1.113,1.113,1.986,-38.01709,18,2910200109
47.993537,-81.858042,7643.83252,1.108,1.108,1.972,-38.016113,18,2910400109
47.993607,-81.85813,7664.648438,1.097,1.097,1.916,-38.016113,18,2910800109
47.993642,-81.858174,7674.509277,1.09,1.09,1.884,-38.01709,18,2911000109
47.993677,-81.858218,7684.29834,1.083,1.083,1.85,-38.01709,18,2911200109
47.993748,-81.858307,7702.555176,1.071,1.071,1.782,-38.015625,18,2911600109
47.993783,-81.858351,7711.240234,1.065,1.065,1.748,-38.01709,18,2911800109
47.993818,-81.858395,7719.201172,1.06,1.06,1.719,-38.015625,18,2912000109
47.993853,-81.858438,7726.715332,1.058,1.058,1.709,-38.01709,18,2912200109
47.993922,-81.858524,7740.506348,1.057,1.057,1.71,-38.016113,18,2912600109
47.993957,-81.858567,7746.823242,1.059,1.059,1.72,-38.016113,18,2912800109
47.993992,-81.85861,7752.754395,1.062,1.062,1.732,-38.016113,18,2913000109
47.99406,-81.858696,7763.257324,1.072,1.072,1.755,-38.016113,18,2913400109
47.994094,-81.85874,7767.964355,1.079,1.079,1.76,-38.016113,18,2913600109
47.994128,-81.858783,7772.326172,1.084,1.084,1.748,-38.015625,18,2913800109
47.994197,-81.85887,7780.01416,1.077,1.077,1.712,-38.015625,18,2914200109
47.994231,-81.858913,7782.92334,1.449,1.449,1.844,-38.016113,18,2914400109
47.994266,-81.858956,7785.58252,1.445,1.445,1.844,-38.016113,18,2914600109
47.994335,-81.859041,7789.803223,1.44,1.44,1.858,-38.01709,18,2915000109
47.994369,-81.859083,7791.398438,1.439,1.439,1.867,-38.016113,18,2915200109
47.994403,-81.859125,7792.5625,1.437,1.437,1.876,-38.016113,18,2915400109
47.994472,-81.85921,7793.721191,1.429,1.429,1.883,-38.015625,18,2915800109
47.994506,-81.859252,7793.899414,1.421,1.421,1.868,-38.01709,18,2916000109
47.994541,-81.859296,7794.558594,1.397,1.397,1.789,-38.016113,18,2916200109
47.994608,-81.859377,7793.401367,1.36,1.36,1.667,-38.016113,18,2916600109
47.99464,-81.859415,7791.782227,1.347,1.347,1.658,-38.015625,18,2916800109
47.994673,-81.859453,7789.773438,1.34,1.34,1.66,-38.01709,18,2917000109
47.994763,-81.859567,7783.005371,1.309,1.309,1.574,-38.016113,18,2917600109
47.994786,-81.859598,7780.547363,1.305,1.305,1.544,-38.01709,18,2917800109
47.994807,-81.859618,7777.175293,1.298,1.298,1.523,-38.016113,18,2918000109
47.994832,-81.859635,7773.30957,1.296,1.296,1.529,-38.016113,18,2918200109
47.994857,-81.859658,7769.40332,1.303,1.303,1.548,-38.01709,18,2918400109
47.994873,-81.85968,7765.568359,1.316,1.316,1.571,-38.01709,18,2918600109
47.994899,-81.859662,7755.871582,1.366,1.366,1.692,-38.016113,18,2919200109
47.994898,-81.859636,7753.895508,1.387,1.387,1.748,-38.016113,18,2919400109
47.994875,-81.859551,7751.313477,1.439,1.439,1.881,-38.016113,18,2919800109
47.994858,-81.8595,7750.668457,1.459,1.459,1.954,-38.016113,18,2920000109
47.994839,-81.859445,7749.108398,1.48,1.48,2.019,-38.016113,16,2920200109
47.994821,-81.859387,7747.300293,1.5,1.5,2.074,-38.016113,16,2920400109
47.994814,-81.859274,7742.367188,1.558,1.558,2.205,-38.015625,16,2920800109
47.994822,-81.859217,7740.476562,1.576,1.576,2.269,-38.01709,16,2921000109
47.994826,-81.859171,7739.030273,1.601,1.601,2.35,-38.016113,16,2921200109
47.994816,-81.859093,7735.618164,1.656,1.656,2.495,-38.015625,15,2921600109
47.9948,-81.859046,7734.201172,1.688,1.688,2.559,-38.015625,15,2921800109
47.994782,-81.858993,7732.840332,1.711,1.711,2.605,-38.01709,14,2922000109
47.994738,-81.85887,7729.44043,1.72,1.72,2.629,-38.016113,15,2922400109
47.994713,-81.858798,7727.905273,1.713,1.713,2.628,-38.016113,15,2922600109
47.994689,-81.858722,7726.652344,1.701,1.701,2.623,-38.016113,15,2922800109
47.994651,-81.858579,7724.771484,1.667,1.667,2.598,-38.016113,15,2923200109
47.994636,-81.858517,7724.124512,1.648,1.648,2.581,-38.01709,15,2923400109
47.994624,-81.858458,7723.465332,1.636,1.636,2.568,-38.01709,15,2923600109
47.994616,-81.858403,7722.856445,1.611,1.611,2.52,-38.01709,16,2923800109
47.994606,-81.858302,7721.249512,1.553,1.553,2.421,-38.01709,16,2924200109
47.994603,-81.858252,7720.404297,1.53,1.53,2.395,-38.01709,16,2924400109
47.994595,-81.858083,7718.074219,1.477,1.477,2.354,-38.01709,16,2925000109
47.994586,-81.858025,7717.357422,1.46,1.46,2.316,-38.01709,16,2925200109
47.994563,-81.857906,7715.725586,1.432,1.432,2.295,-38.01709,17,2925600109
47.99455,-81.857843,7714.768555,1.412,1.412,2.278,-38.01709,17,2925800109
47.994536,-81.857783,7714.118164,1.385,1.385,2.261,-38.016602,17,2926000109
47.994522,-81.857725,7713.467285,1.369,1.369,2.251,-38.01709,17,2926200109
47.994505,-81.857614,7711.657227,1.358,1.358,2.23,-38.01709,17,2926600109
47.9945,-81.857561,7710.694336,1.338,1.338,2.212,-38.01709,17,2926800109
